t,z_s
2.901367187500000000e+00,4.401272785260939950e-03
2.902343750000000000e+00,4.441903119826100081e-03
2.903320312500000000e+00,4.478357127980175587e-03
2.904296875000000000e+00,4.510600535261764625e-03
2.905273437500000000e+00,4.538603026062946501e-03
2.906250000000000000e+00,4.562338272132350492e-03
2.907226562500000000e+00,4.581783957329271274e-03
2.908203125000000000e+00,4.596921798605549218e-03
2.909179687500000000e+00,4.607737563195495219e-03
2.910156250000000000e+00,4.614221081997694172e-03
2.911132812500000000e+00,4.616366259136106022e-03
2.912109375000000000e+00,4.614171077691476761e-03
2.913085937500000000e+00,4.607637601597667013e-03
2.914062500000000000e+00,4.596771973701119229e-03
2.915039062500000000e+00,4.581584409985285829e-03
2.916015625000000000e+00,4.562089189965447961e-03
2.916992187500000000e+00,4.538304643262958474e-03
2.917968750000000000e+00,4.510253132371528327e-03
2.918945312500000000e+00,4.477961031631763102e-03
2.919921875000000000e+00,4.441458702433716786e-03
2.920898437500000000e+00,4.400780464670775785e-03
2.921875000000000000e+00,4.355964564471718863e-03
2.922851562500000000e+00,4.307053138241280325e-03
2.923828125000000000e+00,4.254092173043040083e-03
2.924804687500000000e+00,4.197131463361874690e-03
2.925781250000000000e+00,4.136224564286635624e-03
2.926757812500000000e+00,4.071428741157061271e-03
2.927734375000000000e+00,4.002804915722270145e-03
2.928710937500000000e+00,3.930417608861461534e-03
2.929687500000000000e+00,3.854334879920670674e-03
2.930664062500000000e+00,3.774628262722618324e-03
2.931640625000000000e+00,3.691372698309821048e-03
2.932617187500000000e+00,3.604646464484194575e-03
2.933593750000000000e+00,3.514531102209398922e-03
2.934570312500000000e+00,3.421111338945123388e-03
2.935546875000000000e+00,3.324475008985392204e-03
2.936523437500000000e+00,3.224712970875790591e-03
2.937500000000000000e+00,3.121919021987255675e-03
2.938476562500000000e+00,3.016189810326751729e-03
2.939453125000000000e+00,2.907624743667745152e-03
2.940429687500000000e+00,2.796325896085918687e-03
2.941406250000000000e+00,2.682397911987995098e-03
2.942382812500000000e+00,2.565947907723911074e-03
2.943359375000000000e+00,2.447085370874839839e-03
2.944335937500000000e+00,2.325922057311757569e-03
2.945312500000000000e+00,2.202571886121338154e-03
2.946289062500000000e+00,2.077150832497968828e-03
2.947265625000000000e+00,1.949776818702590817e-03
2.948242187500000000e+00,1.820569603190885441e-03
2.949218750000000000e+00,1.689650668015050617e-03
2.950195312500000000e+00,1.557143104605032951e-03
2.951171875000000000e+00,1.423171498036604130e-03
2.952148437500000000e+00,1.287861809895096254e-03
2.953125000000000000e+00,1.151341259844926562e-03
2.954101562500000000e+00,1.013738206016262782e-03
2.955078125000000000e+00,8.751820243212903808e-04
2.956054687500000000e+00,7.358029868135501726e-04
2.957031250000000000e+00,5.957321392047132619e-04
2.958007812500000000e+00,4.551011776539545003e-04
2.958984375000000000e+00,3.140423249457681551e-04
2.959960937500000000e+00,1.726882061726443026e-04
2.960937500000000000e+00,3.117172403949085529e-05
2.961914062500000000e+00,-1.103740660929585773e-04
2.962890625000000000e+00,-2.518160813082655431e-04
2.963867187500000000e+00,-3.930213362603157245e-04
2.964843750000000000e+00,-5.338570682076114286e-04
2.965820312500000000e+00,-6.741908618382683616e-04
2.966796875000000000e+00,-8.138907737683560850e-04
2.967773437500000000e+00,-9.528254565965251551e-04
2.968750000000000000e+00,-1.090864282398286379e-03
2.969726562500000000e+00,-1.227877465543829229e-03
2.970703125000000000e+00,-1.363736184723904950e-03
2.971679687500000000e+00,-1.498312704069046245e-03
2.972656250000000000e+00,-1.631480493248243287e-03
2.973632812500000000e+00,-1.763114346434159225e-03
2.974609375000000000e+00,-1.893090500023033446e-03
2.975585937500000000e+00,-2.021286748998589889e-03
2.976562500000000000e+00,-2.147582561830543336e-03
2.977539062500000000e+00,-2.271859193799677466e-03
2.978515625000000000e+00,-2.393999798642941663e-03
2.979492187500000000e+00,-2.513889538413599783e-03
2.980468750000000000e+00,-2.631415691453136297e-03
2.981445312500000000e+00,-2.746467758373406006e-03
2.982421875000000000e+00,-2.858937565949380439e-03
2.983398437500000000e+00,-2.968719368824808240e-03
2.984375000000000000e+00,-3.075709948935169847e-03
2.985351562500000000e+00,-3.179808712554441780e-03
2.986328125000000000e+00,-3.280917784874429720e-03
2.987304687500000000e+00,-3.378942102027744990e-03
2.988281250000000000e+00,-3.473789500467903794e-03
2.989257812500000000e+00,-3.565370803622511416e-03
2.990234375000000000e+00,-3.653599905738063106e-03
2.991210937500000000e+00,-3.738393852837523269e-03
2.992187500000000000e+00,-3.819672920714572810e-03
2.993164062500000000e+00,-3.897360689891188768e-03
2.994140625000000000e+00,-3.971384117468082682e-03
2.995117187500000000e+00,-4.041673605800440161e-03
2.996093750000000000e+00,-4.108163067934399171e-03
2.997070312500000000e+00,-4.170789989742730748e-03
2.998046875000000000e+00,-4.229495488701314442e-03
2.999023437500000000e+00,-4.284224369251138885e-03
3.000000000000000000e+00,-4.334925174693774960e-03
3.000976562500000000e+00,-4.381550235571533315e-03
3.001953125000000000e+00,-4.424055714486814853e-03
3.002929687500000000e+00,-4.462401647318517753e-03
3.003906250000000000e+00,-4.496551980796743841e-03
3.004882812500000000e+00,-4.526474606400483595e-03
3.005859375000000000e+00,-4.552141390546400775e-03
3.006835937500000000e+00,-4.573528201040339206e-03
3.007812500000000000e+00,-4.590614929766679252e-03
3.008789062500000000e+00,-4.603385511594208605e-03
3.009765625000000000e+00,-4.611827939480736896e-03
3.010742187500000000e+00,-4.615934275762251064e-03
3.011718750000000000e+00,-4.615700659615992393e-03
3.012695312500000000e+00,-4.611127310690446048e-03
3.013671875000000000e+00,-4.602218528898825711e-03
3.014648437500000000e+00,-4.588982690376245885e-03
3.015625000000000000e+00,-4.571432239604387819e-03
3.016601562500000000e+00,-4.549583677711061154e-03
3.017578125000000000e+00,-4.523457546955661143e-03
3.018554687500000000e+00,-4.493078411415107887e-03
3.019531250000000000e+00,-4.458474833888430126e-03
3.020507812500000000e+00,-4.419679349041707138e-03
3.021484375000000000e+00,-4.376728432818614151e-03
3.022460937500000000e+00,-4.329662468145339081e-03
3.023437500000000000e+00,-4.278525706962106948e-03
3.024414062500000000e+00,-4.223366228617017777e-03
3.025390625000000000e+00,-4.164235894661311686e-03
3.026367187500000000e+00,-4.101190300088565326e-03
3.027343750000000000e+00,-4.034288721063664096e-03
3.028320312500000000e+00,-3.963594059190697454e-03
3.029296875000000000e+00,-3.889172782372173759e-03
3.030273437500000000e+00,-3.811094862315166001e-03
3.031250000000000000e+00,-3.729433708743137409e-03
3.032226562500000000e+00,-3.644266100375309365e-03
3.033203125000000000e+00,-3.555672112738459800e-03
3.034179687500000000e+00,-3.463735042879028791e-03
3.035156250000000000e+00,-3.368541331046314563e-03
3.036132812500000000e+00,-3.270180479420394578e-03
3.037109375000000000e+00,-3.168744967961188447e-03
3.038085937500000000e+00,-3.064330167457775603e-03
3.039062500000000000e+00,-2.957034249859726537e-03
3.040039062500000000e+00,-2.846958095974749543e-03
3.041015625000000000e+00,-2.734205200619441601e-03
3.041992187500000000e+00,-2.618881575312316436e-03
3.042968750000000000e+00,-2.501095648600603835e-03
3.043945312500000000e+00,-2.380958164114530852e-03
3.044921875000000000e+00,-2.258582076444936616e-03
3.045898437500000000e+00,-2.134082444942117691e-03
3.046875000000000000e+00,-2.007576325535755102e-03
3.047851562500000000e+00,-1.879182660677634420e-03
3.048828125000000000e+00,-1.749022167510639290e-03
3.049804687500000000e+00,-1.617217224369158456e-03
3.050781250000000000e+00,-1.483891755717623448e-03
3.051757812500000000e+00,-1.349171115635357330e-03
3.052734375000000000e+00,-1.213181969957283571e-03
3.053710937500000000e+00,-1.076052177181308122e-03
3.054687500000000000e+00,-9.379106682543463056e-04
3.055664062500000000e+00,-7.988873253500213076e-04
3.056640625000000000e+00,-6.591128597520092783e-04
3.057617187500000000e+00,-5.187186889578452448e-04
3.058593750000000000e+00,-3.778368131187394329e-04
3.059570312500000000e+00,-2.365996909315762104e-04
3.060546875000000000e+00,-9.514011509978293596e-05
3.061523437500000000e+00,4.640891251983750450e-05
3.062500000000000000e+00,1.879143059669225780e-04
3.063476562500000000e+00,3.292430203064411042e-04
3.064453125000000000e+00,4.702621767190117569e-04
3.065429687500000000e+00,6.108391874350378248e-04
3.066406250000000000e+00,7.508418803951937351e-04
3.067382812500000000e+00,8.901386235200560697e-04
3.068359375000000000e+00,1.028598448472039812e-03
3.069335937500000000e+00,1.166091173793276821e-03
3.070312500000000000e+00,1.302487527303661415e-03
3.071289062500000000e+00,1.437659267643983134e-03
3.072265625000000000e+00,1.571479304849870366e-03
3.073242187500000000e+00,1.703821819843179134e-03
3.074218750000000000e+00,1.834562382728481371e-03
3.075195312500000000e+00,1.963578069783427846e-03
3.076171875000000000e+00,2.090747579032991264e-03
3.077148437500000000e+00,2.215951344298922997e-03
3.078125000000000000e+00,2.339071647617195840e-03
3.079101562500000000e+00,2.459992729917735450e-03
3.080078125000000000e+00,2.578600899862376790e-03
3.081054687500000000e+00,2.694784640738717707e-03
3.082031250000000000e+00,2.808434715309364102e-03
3.083007812500000000e+00,2.919444268517987565e-03
3.083984375000000000e+00,3.027708927955631655e-03
3.084960937500000000e+00,3.133126901992803331e-03
3.085937500000000000e+00,3.235599075485088259e-03
3.086914062500000000e+00,3.335029102962306421e-03
3.087890625000000000e+00,3.431323499213586280e-03
3.088867187500000000e+00,3.524391727183194285e-03
3.089843750000000000e+00,3.614146283094475751e-03
3.090820312500000000e+00,3.700502778721872620e-03
3.091796875000000000e+00,3.783380020733665035e-03
3.092773437500000000e+00,3.862700087030840595e-03
3.093750000000000000e+00,3.938388400010312332e-03
3.094726562500000000e+00,4.010373796683605607e-03
3.095703125000000000e+00,4.078588595585086636e-03
3.096679687500000000e+00,4.142968660406825057e-03
3.097656250000000000e+00,4.203453460300258203e-03
3.098632812500000000e+00,4.259986126787965004e-03
3.099609375000000000e+00,4.312513507232038079e-03
3.100585937500000000e+00,4.360986214808778259e-03
3.101562500000000000e+00,4.405358674942734358e-03
3.102539062500000000e+00,4.445589168156424340e-03
3.103515625000000000e+00,4.481639869295444591e-03
3.104492187500000000e+00,4.513476883092103556e-03
3.105468750000000000e+00,4.541070276034122125e-03
3.106445312500000000e+00,4.564394104508456840e-03
3.107421875000000000e+00,4.583426439193768846e-03
3.108398437500000000e+00,4.598149385678615073e-03
3.109375000000000000e+00,4.608549101285971776e-03
3.110351562500000000e+00,4.614615808088273242e-03
3.111328125000000000e+00,4.616343802100726298e-03
3.112304687500000000e+00,4.613731458644259979e-03
3.113281250000000000e+00,4.606781233873067510e-03
3.114257812500000000e+00,4.595499662465300783e-03
3.115234375000000000e+00,4.579897351479097871e-03
3.116210937500000000e+00,4.559988970379705471e-03
3.117187500000000000e+00,4.535793237247087197e-03
3.118164062500000000e+00,4.507332901176979573e-03
3.119140625000000000e+00,4.474634720891937194e-03
3.120117187500000000e+00,4.437729439582489832e-03
3.121093750000000000e+00,4.396651756002051444e-03
3.122070312500000000e+00,4.351440291842771126e-03
3.123046875000000000e+00,4.302137555422990735e-03
3.124023437500000000e+00,4.248789901720452858e-03
3.125000000000000000e+00,4.191447488788840187e-03
3.125976562500000000e+00,4.130164230598616995e-03
3.126953125000000000e+00,4.064997746346520925e-03
3.127929687500000000e+00,3.996009306281354465e-03
3.128906250000000000e+00,3.923263774097020609e-03
3.129882812500000000e+00,3.846829545946963379e-03
3.130859375000000000e+00,3.766778486137344496e-03
3.131835937500000000e+00,3.683185859559430855e-03
3.132812500000000000e+00,3.596130260924710990e-03
3.133789062500000000e+00,3.505693540869278882e-03
3.134765625000000000e+00,3.411960728996961227e-03
3.135742187500000000e+00,3.315019953933543047e-03
3.136718750000000000e+00,3.214962360467261537e-03
3.137695312500000000e+00,3.111882023853466787e-03
3.138671875000000000e+00,3.005875861364027714e-03
3.139648437500000000e+00,2.897043541164642366e-03
3.140625000000000000e+00,2.785487388605725843e-03
3.141601562500000000e+00,2.671312290014985023e-03
3.142578125000000000e+00,2.554625594082134653e-03
3.143554687500000000e+00,2.435537010928471875e-03
3.144531250000000000e+00,2.314158508956207227e-03
3.145507812500000000e+00,2.190604209574536620e-03
3.146484375000000000e+00,2.064990279901429780e-03
3.147460937500000000e+00,1.937434823542022368e-03
3.148437500000000000e+00,1.808057769546301098e-03
3.149414062500000000e+00,1.676980759650484668e-03
3.150390625000000000e+00,1.544327033908119871e-03
3.151367187500000000e+00,1.410221314818420162e-03
3.152343750000000000e+00,1.274789690060793576e-03
3.153320312500000000e+00,1.138159493945812770e-03
3.154296875000000000e+00,1.000459187694088987e-03
3.155273437500000000e+00,8.618182386556125056e-04
3.156250000000000000e+00,7.223669985831186486e-04
3.157226562500000000e+00,5.822365810739295062e-04
3.158203125000000000e+00,4.415587382955004627e-04
3.159179687500000000e+00,3.004657371105758415e-04
3.160156250000000000e+00,1.590902347184226730e-04
3.161132812500000000e+00,1.756515392906560528e-05
3.162109375000000000e+00,-1.239764418122082717e-04
3.163085937500000000e+00,-2.654014735325715686e-04
3.164062500000000000e+00,-4.065769718539776834e-04
3.165039062500000000e+00,-5.473702020124401272e-04
3.166015625000000000e+00,-6.876487886567242500e-04
3.166992187500000000e+00,-8.272808403091161345e-04
3.167968750000000000e+00,-9.661350733712475731e-04
3.168945312500000000e+00,-1.104080935558386526e-03
3.169921875000000000e+00,-1.240988728646138161e-03
3.170898437500000000e+00,-1.376729730414148799e-03
3.171875000000000000e+00,-1.511176315672160863e-03
3.172851562500000000e+00,-1.644202076254626952e-03
3.173828125000000000e+00,-1.775681939871064530e-03
3.174804687500000000e+00,-1.905492287700405983e-03
3.175781250000000000e+00,-2.033511070618780354e-03
3.176757812500000000e+00,-2.159617923951449164e-03
3.177734375000000000e+00,-2.283694280641002800e-03
3.178710937500000000e+00,-2.405623482725420363e-03
3.179687500000000000e+00,-2.525290891021173423e-03
3.180664062500000000e+00,-2.642583992908253878e-03
3.181640625000000000e+00,-2.757392508115783826e-03
3.182617187500000000e+00,-2.869608492408743609e-03
3.183593750000000000e+00,-2.979126439078336533e-03
3.184570312500000000e+00,-3.085843378140561404e-03
3.185546875000000000e+00,-3.189658973149729800e-03
3.186523437500000000e+00,-3.290475615535902367e-03
3.187500000000000000e+00,-3.388198516377543407e-03
3.188476562500000000e+00,-3.482735795523114221e-03
3.189453125000000000e+00,-3.573998567977806386e-03
3.190429687500000000e+00,-3.661901027474196921e-03
3.191406250000000000e+00,-3.746360527148248892e-03
3.192382812500000000e+00,-3.827297657244806226e-03
3.193359375000000000e+00,-3.904636319779523999e-03
3.194335937500000000e+00,-3.978303800087033826e-03
3.195312500000000000e+00,-4.048230835188076568e-03
3.196289062500000000e+00,-4.114351678911320857e-03
3.197265625000000000e+00,-4.176604163708639086e-03
3.198242187500000000e+00,-4.234929759105725451e-03
3.199218750000000000e+00,-4.289273626733093071e-03
3.200195312500000000e+00,-4.339584671885715096e-03
3.201171875000000000e+00,-4.385815591562832079e-03
3.202148437500000000e+00,-4.427922918942756025e-03
3.203125000000000000e+00,-4.465867064250855605e-03
3.204101562500000000e+00,-4.499612351982301868e-03
3.205078125000000000e+00,-4.529127054444569492e-03
3.206054687500000000e+00,-4.554383421588166676e-03
3.207031250000000000e+00,-4.575357707097537155e-03
3.208007812500000000e+00,-4.592030190717607055e-03
3.208984375000000000e+00,-4.604385196794989928e-03
3.209960937500000000e+00,-4.612411109016406434e-03
3.210937500000000000e+00,-4.616100381330472124e-03
3.211914062500000000e+00,-4.615449545042577678e-03
3.212890625000000000e+00,-4.610459212076195058e-03
3.213867187500000000e+00,-4.601134074397538257e-03
